PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14224543,RE,JR,51.0,100.0,00:00:38,79.0,100.0,00:00:00,85.0,85.0,00:00:00,92.0,100.0,00:00:00,15.0,15.0,00:00:00,68.0,100.0,00:00:00,59.0,70.0,00:00:00,10.0,10.0,00:00:00,27.0,47.0,00:00:00,66.0,85.0,00:00:00,10.0,10.0,00:00:00,99.0,100.0,00:00:00,55.0,75.0,00:00:00,18.0,25.0,00:00:00,88.0,100.0,00:00:00,50.0,50.0,00:00:00,5.0,10.0,00:00:00,86.0,100.0,00:00:00,72.0,87.0,00:00:00,00:00:38,25.0,25,00:00:00,75.0,75,00:00:38,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14330717,SI,JR,96.0,100.0,00:00:00,100.0,100.0,00:00:00,75.0,85.0,00:00:00,90.0,100.0,00:00:00,11.0,15.0,00:00:00,89.0,100.0,24:38:32,70.0,70.0,00:00:00,10.0,10.0,00:00:00,37.0,47.0,00:00:00,85.0,85.0,00:00:00,6.0,10.0,00:00:00,93.0,100.0,00:00:00,75.0,75.0,00:00:00,21.0,25.0,00:00:00,98.0,100.0,405:37:42,45.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,75.0,87.0,00:00:00,430:16:14,20.0,25,00:00:00,71.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14883274,SI,JR,91.0,100.0,00:00:00,61.0,100.0,00:00:00,48.0,85.0,00:00:00,83.0,100.0,00:00:00,0.0,15.0,00:00:00,94.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,43.0,47.0,00:00:00,63.0,85.0,645:24:50,9.0,10.0,00:00:00,93.0,100.0,00:00:00,67.0,75.0,00:00:00,25.0,25.0,00:00:00,96.0,100.0,00:00:00,45.0,50.0,00:00:00,0.0,10.0,00:00:00,84.0,100.0,00:00:00,61.0,87.0,00:00:00,669:12:21,14.0,25,00:00:00,47.0,75,00:00:00,53.0,75,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00
A14161753,MU,SR,96.0,100.0,00:00:00,84.0,100.0,00:00:00,72.0,85.0,00:00:00,94.0,100.0,00:00:00,15.0,15.0,00:00:00,92.0,100.0,00:00:00,70.0,70.0,00:00:00,0.0,10.0,00:00:00,47.0,47.0,00:00:00,67.0,85.0,00:00:00,2.0,10.0,00:00:00,85.0,100.0,00:00:00,59.0,75.0,00:00:00,25.0,25.0,00:00:00,85.0,100.0,00:00:00,48.0,50.0,00:00:00,4.0,10.0,00:00:00,93.0,100.0,00:00:00,71.0,87.0,00:00:00,00:00:00,19.0,25,00:00:00,66.0,75,00:00:00,72.0,75,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14322486,RE,SR,100.0,100.0,00:00:00,78.0,100.0,00:00:00,62.0,85.0,00:00:00,70.0,100.0,00:00:00,15.0,15.0,00:00:00,85.0,100.0,46:48:38,57.0,70.0,00:00:00,1.0,10.0,00:00:00,41.0,47.0,00:00:00,69.0,85.0,00:00:00,10.0,10.0,00:00:00,94.0,100.0,00:00:00,67.0,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,46.0,50.0,00:00:00,0.0,10.0,00:00:00,79.0,100.0,00:00:00,69.0,87.0,00:00:00,46:51:36,17.0,25,46:51:36,57.0,75,00:00:00,63.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,46:48:38,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,46:51:36,9.0,10,46:51:36
A14865587,RE,JR,99.0,100.0,00:00:00,74.0,100.0,00:00:00,76.0,85.0,00:00:00,77.0,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,47:13:39,41.0,70.0,00:00:00,,10.0,00:00:00,38.0,47.0,00:00:00,44.0,85.0,00:00:00,,10.0,00:00:00,93.0,100.0,00:00:00,65.0,75.0,00:00:00,25.0,25.0,00:00:00,34.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,86.0,100.0,00:00:00,82.0,87.0,00:00:00,47:13:39,21.0,25,00:00:00,69.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14313679,SI,SR,81.0,100.0,00:00:00,96.0,100.0,00:00:00,68.0,85.0,00:00:00,82.0,100.0,268:26:07,15.0,15.0,00:00:00,82.0,100.0,00:00:00,69.0,70.0,00:00:00,10.0,10.0,00:00:00,45.0,47.0,00:00:00,76.0,85.0,00:00:00,10.0,10.0,00:00:00,79.0,100.0,434:14:10,73.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,00:00:00,37.0,50.0,00:00:00,0.0,10.0,00:00:00,94.0,100.0,00:00:00,69.0,87.0,00:00:00,702:40:17,20.0,25,00:00:00,64.0,75,00:00:00,70.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00
A14770853,RE,SR,80.0,100.0,00:00:00,,100.0,00:00:00,71.0,85.0,00:00:00,54.0,100.0,00:00:00,15.0,15.0,00:00:00,19.0,100.0,42:18:27,37.0,70.0,00:00:00,,10.0,00:00:00,33.0,47.0,00:00:00,47.0,85.0,00:00:00,,10.0,00:00:00,97.0,100.0,416:19:19,62.0,75.0,00:00:00,18.0,25.0,00:00:00,56.0,100.0,00:00:00,27.0,50.0,00:00:00,,10.0,00:00:00,77.0,100.0,00:00:00,63.0,87.0,00:00:00,458:37:46,21.0,25,00:00:00,62.0,75,00:00:00,68.0,75,42:18:27,10.0,10,00:00:00,9.0,10,42:18:27,10.0,10,416:19:19,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00
A14073781,TH,SR,74.0,100.0,00:00:00,79.0,100.0,00:00:00,50.0,85.0,00:00:00,76.0,100.0,00:00:00,6.0,15.0,00:00:00,92.0,100.0,47:57:16,53.0,70.0,00:00:00,10.0,10.0,588:07:50,35.0,47.0,00:00:00,60.0,85.0,00:00:00,,10.0,00:00:00,66.0,100.0,355:33:14,58.0,75.0,00:00:00,25.0,25.0,00:00:00,30.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,82.0,100.0,00:00:00,83.0,87.0,00:00:00,1333:25:14,14.0,25,00:00:00,48.0,75,00:00:00,54.0,75,00:00:00,7.0,10,1333:25:14,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,6.0,10,355:33:14,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00
A14313679,RE,SR,88.0,100.0,00:00:00,89.0,100.0,00:00:00,62.0,85.0,00:00:00,84.0,100.0,268:26:07,12.0,15.0,00:00:00,100.0,100.0,00:00:00,60.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,82.0,85.0,00:00:00,6.0,10.0,00:00:00,85.0,100.0,434:14:10,56.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,37.0,50.0,00:00:00,3.0,10.0,00:00:00,94.0,100.0,00:00:00,73.0,87.0,00:00:00,702:40:17,18.0,25,434:14:10,61.0,75,00:00:00,67.0,75,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,434:14:10,9.0,10,00:00:00,9.0,10,00:00:00
A14545267,RE,JR,93.0,100.0,00:00:00,98.0,100.0,00:00:00,61.0,85.0,00:00:00,76.0,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,45:17:14,52.0,70.0,00:00:00,8.0,10.0,00:00:00,42.0,47.0,00:00:00,76.0,85.0,00:00:00,10.0,10.0,00:00:00,92.0,100.0,00:00:00,65.0,75.0,00:00:00,20.0,25.0,00:00:00,88.0,100.0,00:00:00,32.0,50.0,00:01:22,5.0,10.0,00:00:00,85.0,100.0,00:00:00,61.0,87.0,00:00:00,63:28:47,18.0,25,00:00:00,55.0,75,00:00:00,61.0,75,00:00:00,9.0,10,63:28:47,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,63:28:47,7.0,10,63:28:47,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:01:22,8.0,10,00:00:00,8.0,10,00:00:00
A14459831,WA,JR,97.0,100.0,00:00:00,,100.0,00:00:00,66.0,85.0,00:00:00,89.0,100.0,00:00:00,8.0,15.0,00:00:00,90.0,100.0,40:11:35,70.0,70.0,00:00:00,2.0,10.0,00:00:00,41.0,47.0,00:00:00,82.0,85.0,431:45:54,10.0,10.0,00:00:00,82.0,100.0,00:00:00,70.0,75.0,00:00:00,16.0,25.0,00:00:00,83.0,100.0,217:18:53,50.0,50.0,00:00:00,2.0,10.0,00:00:00,100.0,100.0,00:00:00,87.0,87.0,00:00:00,689:16:53,20.0,25,00:00:00,62.0,75,00:00:00,68.0,75,00:00:00,9.0,10,00:00:00,10.0,10,40:11:35,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,689:16:53,9.0,10,00:00:00
A14883274,RE,JR,81.0,100.0,00:00:00,59.0,100.0,00:00:00,59.0,85.0,00:00:00,81.0,100.0,00:00:00,15.0,15.0,00:00:00,91.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,76.0,85.0,645:24:50,7.0,10.0,00:00:00,84.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,85.0,100.0,00:00:00,38.0,50.0,00:00:00,0.0,10.0,00:00:00,85.0,100.0,00:00:00,68.0,87.0,00:00:00,669:12:21,16.0,25,00:00:00,55.0,75,669:12:21,61.0,75,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,669:12:21,9.0,10,00:00:00,8.0,10,669:12:21,9.0,10,00:00:00
A14169808,WA,JR,87.0,100.0,00:00:00,60.0,100.0,00:00:00,72.0,85.0,00:00:00,96.0,100.0,00:00:00,6.0,15.0,00:00:00,100.0,100.0,42:36:43,,70.0,00:00:00,,10.0,00:00:00,46.0,47.0,00:00:00,77.0,85.0,00:00:00,,10.0,00:00:00,82.0,100.0,00:00:00,75.0,75.0,00:00:00,22.0,25.0,00:00:00,64.0,100.0,00:00:00,34.0,50.0,00:00:00,5.0,10.0,00:00:00,96.0,100.0,00:00:00,67.0,87.0,00:00:00,63:51:33,20.0,25,00:00:00,67.0,75,00:00:00,73.0,75,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,63:51:33,10.0,10,42:36:43,10.0,10,63:51:33,10.0,10,00:00:00,10.0,10,63:51:33,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,63:51:33
A14024001,FI,SR,86.0,100.0,00:00:00,80.0,100.0,00:00:00,81.0,85.0,00:00:00,100.0,100.0,00:00:00,8.0,15.0,00:00:00,0.0,100.0,39:32:29,28.0,70.0,00:01:19,10.0,10.0,00:04:59,37.0,47.0,00:00:00,45.0,85.0,00:00:00,10.0,10.0,00:00:00,80.0,100.0,00:01:44,69.0,75.0,00:00:00,18.0,25.0,00:00:00,65.0,100.0,00:02:18,32.0,50.0,00:02:35,0.0,10.0,00:00:00,100.0,100.0,00:00:00,69.0,87.0,00:00:00,53:03:32,22.0,25,00:04:59,74.0,75,39:32:29,75.0,75,00:04:59,10.0,10,00:04:59,10.0,10,00:00:00,10.0,10,00:01:44,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:02:18,10.0,10,00:04:59,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14490387,TH,JR,90.0,100.0,47:26:10,100.0,100.0,00:00:00,70.0,85.0,00:00:00,92.0,100.0,00:00:00,15.0,15.0,00:00:00,78.0,100.0,12:08:58,70.0,70.0,00:00:00,10.0,10.0,00:00:00,40.0,47.0,00:00:00,56.0,85.0,431:48:42,5.0,10.0,00:00:00,80.0,100.0,00:00:00,69.0,75.0,00:00:00,23.0,25.0,00:00:00,89.0,100.0,00:00:00,48.0,50.0,00:00:13,4.0,10.0,00:00:00,94.0,100.0,00:00:00,87.0,87.0,00:00:00,491:24:29,21.0,25,00:00:13,66.0,75,00:00:13,72.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:13,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:13,9.0,10,431:48:42,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,491:24:29
A14600543,WA,SR,99.0,100.0,00:00:00,93.0,100.0,00:00:00,83.0,85.0,00:00:00,88.0,100.0,385:35:30,15.0,15.0,00:00:00,98.0,100.0,00:00:00,68.0,70.0,288:51:34,10.0,10.0,00:00:00,47.0,47.0,00:00:00,78.0,85.0,313:07:17,10.0,10.0,00:00:00,100.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,93.0,100.0,00:00:00,47.0,50.0,00:00:00,3.0,10.0,00:00:00,99.0,100.0,00:00:00,75.0,87.0,00:00:00,987:54:39,25.0,25,385:35:30,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,385:35:30,10.0,10,00:00:00,10.0,10,288:51:34,10.0,10,313:07:17,10.0,10,288:51:34,10.0,10,288:51:34,10.0,10,987:54:39,10.0,10,00:00:00,10.0,10,987:54:39,10.0,10,288:51:34
A14187677,FI,SR,92.0,100.0,00:00:00,93.0,100.0,00:00:00,72.0,85.0,00:00:00,87.0,100.0,00:00:00,15.0,15.0,00:00:00,98.0,100.0,47:15:32,63.0,70.0,00:00:00,9.0,10.0,00:00:00,30.0,47.0,00:00:00,80.0,85.0,00:00:00,,10.0,00:00:00,87.0,100.0,00:00:00,70.0,75.0,00:00:00,23.0,25.0,00:00:00,92.0,100.0,00:00:00,41.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,68.0,87.0,00:00:00,81:55:40,20.0,25,00:00:00,64.0,75,00:00:00,70.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00
A14472397,WA,JR,82.0,100.0,00:00:00,74.0,100.0,00:00:00,55.0,85.0,00:00:00,83.0,100.0,00:00:00,8.0,15.0,00:00:00,61.0,100.0,48:00:29,70.0,70.0,00:00:00,5.0,10.0,00:00:00,23.0,47.0,00:00:00,73.0,85.0,00:00:00,8.0,10.0,00:00:00,65.0,100.0,00:00:00,65.0,75.0,00:00:00,19.0,25.0,00:00:00,78.0,100.0,00:00:00,25.0,50.0,00:00:00,0.0,10.0,00:00:00,81.0,100.0,00:00:00,48.0,87.0,00:00:00,48:00:29,17.0,25,48:00:29,50.0,75,00:00:00,56.0,75,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,8.0,10,48:00:29,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,48:00:29,8.0,10,00:00:00,8.0,10,48:00:29
A14755997,SI,JR,72.0,100.0,00:00:00,,100.0,00:00:00,75.0,85.0,00:00:00,71.0,100.0,267:15:40,15.0,15.0,00:00:00,95.0,100.0,38:23:00,69.0,70.0,00:00:00,7.0,10.0,00:00:00,40.0,47.0,00:00:00,76.0,85.0,504:45:26,10.0,10.0,00:00:00,100.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,00:00:00,49.0,50.0,00:00:00,0.0,10.0,00:00:00,93.0,100.0,00:00:00,82.0,87.0,00:00:00,810:24:06,21.0,25,00:00:00,66.0,75,00:00:00,72.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,38:23:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14600543,TH,SR,100.0,100.0,00:00:00,84.0,100.0,00:00:00,78.0,85.0,00:00:00,96.0,100.0,385:35:30,15.0,15.0,00:00:00,84.0,100.0,00:00:00,68.0,70.0,288:51:34,10.0,10.0,00:00:00,47.0,47.0,00:00:00,84.0,85.0,313:07:17,10.0,10.0,00:00:00,92.0,100.0,00:00:00,72.0,75.0,00:00:00,25.0,25.0,00:00:00,87.0,100.0,00:00:00,47.0,50.0,00:00:00,0.0,10.0,00:00:00,96.0,100.0,00:00:00,83.0,87.0,00:00:00,987:54:39,22.0,25,313:07:17,74.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,288:51:34,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14369624,FI,JR,94.0,100.0,00:00:00,91.0,100.0,00:00:00,85.0,85.0,00:00:00,100.0,100.0,00:00:00,13.0,15.0,00:00:00,91.0,100.0,04:09:52,61.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,83.0,85.0,00:00:00,7.0,10.0,00:00:00,85.0,100.0,00:00:00,58.0,75.0,00:00:00,23.0,25.0,00:00:00,95.0,100.0,00:00:00,50.0,50.0,00:00:00,3.0,10.0,00:00:00,96.0,100.0,00:00:00,85.0,87.0,00:00:00,04:09:52,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14024001,WA,SR,94.0,100.0,00:00:00,86.0,100.0,00:00:00,81.0,85.0,00:00:00,93.0,100.0,00:00:00,11.0,15.0,00:00:00,0.0,100.0,39:32:29,35.0,70.0,00:01:19,10.0,10.0,00:04:59,32.0,47.0,00:00:00,49.0,85.0,00:00:00,10.0,10.0,00:00:00,93.0,100.0,00:01:44,64.0,75.0,00:00:00,25.0,25.0,00:00:00,71.0,100.0,00:02:18,28.0,50.0,00:02:35,0.0,10.0,00:00:00,99.0,100.0,00:00:00,70.0,87.0,00:00:00,53:03:32,23.0,25,53:03:32,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:01:19,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,53:03:32,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:01:19,10.0,10,00:01:19
A14484746,SI,SR,87.0,100.0,00:00:00,78.0,100.0,00:00:00,72.0,85.0,00:00:00,75.0,100.0,00:00:00,15.0,15.0,00:00:00,58.0,100.0,46:39:38,70.0,70.0,00:00:00,8.0,10.0,00:00:00,19.0,47.0,00:00:00,65.0,85.0,00:00:00,7.0,10.0,00:00:00,85.0,100.0,00:00:00,66.0,75.0,00:00:00,25.0,25.0,00:00:00,71.0,100.0,00:00:00,48.0,50.0,00:00:00,9.0,10.0,00:00:00,79.0,100.0,00:00:00,52.0,87.0,00:00:00,46:39:38,22.0,25,00:00:00,63.0,75,00:00:00,69.0,75,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,46:39:38,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00
A14521581,TH,JR,96.0,100.0,00:00:00,86.0,100.0,00:00:00,83.0,85.0,00:00:00,93.0,100.0,00:00:00,6.0,15.0,00:00:00,93.0,100.0,00:00:00,66.0,70.0,384:50:21,6.0,10.0,00:00:00,32.0,47.0,00:00:00,84.0,85.0,00:00:00,10.0,10.0,00:00:00,92.0,100.0,00:00:00,69.0,75.0,00:00:00,22.0,25.0,00:00:00,78.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,89.0,100.0,00:00:00,73.0,87.0,00:00:00,384:50:21,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,384:50:21,10.0,10,00:00:00,10.0,10,384:50:21,10.0,10,00:00:00,10.0,10,384:50:21,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14162943,WA,JR,63.0,100.0,00:00:00,39.0,100.0,00:00:00,44.0,85.0,00:00:00,76.0,100.0,00:00:00,15.0,15.0,00:00:00,70.0,100.0,47:42:33,52.0,70.0,00:00:00,9.0,10.0,00:00:00,25.0,47.0,00:00:00,69.0,85.0,00:00:00,10.0,10.0,00:00:00,56.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,42.0,100.0,00:00:00,50.0,50.0,00:00:00,10.0,10.0,00:00:00,81.0,100.0,00:00:00,73.0,87.0,00:00:00,93:16:10,13.0,25,00:00:00,44.0,75,93:16:10,50.0,75,93:16:10,6.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,6.0,10,93:16:10,6.0,10,00:00:00,6.0,10,00:00:00,6.0,10,00:00:00,6.0,10,00:00:00,7.0,10,93:16:10,6.0,10,00:00:00
A14341510,WA,JR,67.0,100.0,50:28:37,74.0,100.0,00:00:00,79.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,79.0,100.0,45:20:15,55.0,70.0,00:00:00,0.0,10.0,00:00:00,32.0,47.0,00:00:00,64.0,85.0,286:27:42,0.0,10.0,00:00:00,79.0,100.0,00:00:00,73.0,75.0,00:00:00,20.0,25.0,00:00:00,92.0,100.0,00:00:00,32.0,50.0,00:00:00,0.0,10.0,00:00:00,92.0,100.0,00:00:00,67.0,87.0,00:00:00,932:40:59,22.0,25,00:00:00,70.0,75,286:27:42,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,932:40:59,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14874081,FI,JR,98.0,100.0,00:00:00,69.0,100.0,00:00:00,54.0,85.0,00:00:00,96.0,100.0,00:00:00,8.0,15.0,00:00:00,35.0,100.0,35:24:07,64.0,70.0,00:00:00,9.0,10.0,00:00:00,35.0,47.0,00:00:00,62.0,85.0,00:00:00,,10.0,00:00:00,78.0,100.0,00:00:00,75.0,75.0,00:00:00,23.0,25.0,00:00:00,92.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,61.0,100.0,00:00:00,61.0,87.0,00:00:00,35:24:07,15.0,25,00:00:00,53.0,75,00:00:00,59.0,75,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00
A14322486,RE,SR,100.0,100.0,00:00:00,70.0,100.0,00:00:00,67.0,85.0,00:00:00,78.0,100.0,00:00:00,15.0,15.0,00:00:00,93.0,100.0,46:48:38,42.0,70.0,00:00:00,9.0,10.0,00:00:00,45.0,47.0,00:00:00,74.0,85.0,00:00:00,10.0,10.0,00:00:00,91.0,100.0,00:00:00,69.0,75.0,00:00:00,18.0,25.0,00:00:00,,100.0,00:00:00,43.0,50.0,00:00:00,6.0,10.0,00:00:00,76.0,100.0,00:00:00,72.0,87.0,00:00:00,46:51:36,18.0,25,00:00:00,63.0,75,00:00:00,69.0,75,46:48:38,9.0,10,00:00:00,10.0,10,46:48:38,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,46:48:38,8.0,10,00:00:00,9.0,10,00:00:00
